household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
80415;171530000;17153;17;75.0;some;some;2;2;3507.665162311944;15981
80419;171530000;17153;17;75.0;some;none;2;0;3354.590770533537;15982
80427;172640101;17264;17;75.0;all;all;1;1;194.0;15984
80433;171530000;17153;17;75.0;all;all;1;4;1861.407277856783;15985
80439;172640102;17264;17;75.0;all;all;3;4;2872.0;15986
80445;171530000;17153;17;75.0;all;all;1;2;2408.017867091994;15988
80450;172000102;17200;17;75.0;all;all;2;2;5715.0;15989
80452;172000102;17200;17;75.0;all;none;2;0;3162.0;15989
80453;172000102;17200;17;75.0;all;some;2;1;3972.0;15989
80454;172000102;17200;17;75.0;all;all;2;4;501.0;15989
80457;171530000;17153;17;75.0;all;none;1;0;1933.524313250012;15990
80480;172640102;17264;17;75.0;all;all;1;6;1564.0;15995
80486;172000103;17200;17;75.0;all;none;2;0;3160.8;15996
80490;171530000;17153;17;75.0;some;all;1;2;2877.3004273863407;15997
80494;171530000;17153;17;75.0;some;all;2;5;4581.304096013417;15998
80503;171530000;17153;17;75.0;all;none;2;0;2526.789155885298;15999
80554;172000103;17200;17;75.0;all;all;2;2;4054.5;16010
80556;172000103;17200;17;75.0;all;all;2;4;5331.0;16010
80598;171530000;17153;17;75.0;some;some;2;2;3848.6647350367616;16019
80605;172000103;17200;17;75.0;some;none;1;0;3753.0;16020
80614;171530000;17153;17;75.0;all;none;2;0;5159.809518621864;16022
80620;171530000;17153;17;75.0;all;all;1;2;897.7642400767676;16023
80640;171530000;17153;17;75.0;some;none;2;0;6156.066000275089;16027
80645;171530000;17153;17;75.0;all;none;1;0;1812.9608591007288;16029
80646;171530000;17153;17;75.0;all;none;1;0;1991.6105311329388;16029
80649;171530000;17153;17;75.0;some;some;2;1;5684.107790272931;16030
80667;172640101;17264;17;75.0;all;all;1;1;1749.0;16033
80692;171530000;17153;17;75.0;all;all;2;2;4045.827003853637;16038
80713;171530000;17153;17;75.0;all;all;1;2;681.2511565042271;16043
80715;171530000;17153;17;75.0;some;none;1;0;1989.5849499240092;16043
80716;171530000;17153;17;75.0;some;all;1;2;1846.90520968168;16043
80718;171530000;17153;17;75.0;some;some;3;2;7808.702938149585;16044
80722;171530000;17153;17;75.0;some;none;3;0;6907.693247159791;16044
80778;172640101;17264;17;75.0;some;some;1;1;3057.0;16056
80783;172640102;17264;17;75.0;all;all;1;4;1703.0;16057
80795;172000102;17200;17;75.0;some;none;2;0;4519.8;16059
80832;171530000;17153;17;75.0;all;all;1;4;2821.0853746376106;16067
80837;171530000;17153;17;75.0;all;all;1;1;1582.426006964137;16068
80839;171530000;17153;17;75.0;all;none;1;0;1501.9840476704596;16068
80847;172000103;17200;17;75.0;some;none;1;0;2680.5;16070
80852;171530000;17153;17;75.0;all;none;1;0;3070.18008703097;16071
80883;171530000;17153;17;75.0;all;all;1;2;1904.0017370943292;16077
80885;171530000;17153;17;75.0;all;all;1;2;2479.510694493404;16077
80890;172640102;17264;17;75.0;some;all;3;4;2720.0;16078
80929;172640102;17264;17;75.0;all;some;2;1;3511.5;16086
80949;172640102;17264;17;75.0;all;all;2;2;2.0;16090
81007;172000103;17200;17;75.0;all;all;1;3;2882.0;16102
81010;171530000;17153;17;75.0;all;some;2;1;4032.999433173864;16103
81019;171530000;17153;17;75.0;all;none;1;0;2209.154661285672;16104
81061;172000103;17200;17;75.0;some;none;1;0;6547.5;16113
81063;172000103;17200;17;75.0;all;all;1;4;7128.0;16113
81074;171530000;17153;17;75.0;all;all;1;1;2225.7575264363877;16115
81089;172640102;17264;17;75.0;some;all;1;2;606.0;16118
81090;172000103;17200;17;75.0;some;none;1;0;2395.5;16119
81095;171530000;17153;17;75.0;all;none;2;0;3642.395594191907;16120
81104;171530000;17153;17;75.0;all;some;3;1;764.6326593241449;16121
81108;172000103;17200;17;75.0;some;none;1;0;349.6;16122
81120;172000103;17200;17;75.0;all;none;3;0;2439.0;16125
81132;172000101;17200;17;75.0;some;none;2;0;5226.900000000001;16127
81155;172000101;17200;17;75.0;some;none;2;0;5980.0;16132
81158;172000101;17200;17;75.0;some;some;2;2;4776.0;16132
81166;171530000;17153;17;75.0;all;all;2;4;706.1311097497146;16134
81190;171530000;17153;17;75.0;some;some;2;2;1162.662768645556;16139
81191;171530000;17153;17;75.0;some;all;2;5;4662.992043634806;16139
81198;172000103;17200;17;75.0;all;all;1;5;2828.0;16140
81215;172640102;17264;17;75.0;all;none;2;0;5922.499999999999;16143
81234;171530000;17153;17;75.0;some;none;1;0;2737.8306711902505;16147
81239;171530000;17153;17;75.0;some;none;2;0;2489.477982388188;16148
81242;172000103;17200;17;75.0;some;some;1;2;614.4000000000001;16149
81256;172000101;17200;17;75.0;all;all;1;2;1177.0;16152
81257;172000101;17200;17;75.0;all;none;1;0;1804.0;16152
81274;171530000;17153;17;75.0;all;none;1;0;4772.702505762992;16155
81276;172000103;17200;17;75.0;all;all;1;2;2509.0;16156
81297;172000101;17200;17;75.0;none;none;0;0;4587.0;16160
81304;171530000;17153;17;75.0;some;all;1;2;5043.709170137334;16161
81347;171530000;17153;17;75.0;some;none;2;0;5945.340874568374;16170
81348;171530000;17153;17;75.0;some;some;2;2;4621.62793094872;16170
81356;171530000;17153;17;75.0;none;all;0;2;1306.745385967824;16172
81361;172640101;17264;17;75.0;all;some;3;1;5074.5;16173
81364;172640101;17264;17;75.0;all;all;3;4;313.5;16173
81385;172640101;17264;17;75.0;all;all;2;2;3313.5;16178
81392;172640102;17264;17;75.0;all;all;1;2;2280.0;16179
81397;172640102;17264;17;75.0;some;none;1;0;2931.0;16180
81402;171530000;17153;17;75.0;none;all;0;1;2608.870375738521;16181
81409;172000103;17200;17;75.0;none;all;0;2;2812.0;16182
81412;171530000;17153;17;75.0;some;all;2;3;3628.7180870650022;16183
81422;171530000;17153;17;75.0;all;all;3;5;3712.5457783544553;16185
81445;172000101;17200;17;75.0;all;none;2;0;1427.0;16190
81447;172000101;17200;17;75.0;all;none;2;0;2013.0;16190
81449;172000101;17200;17;75.0;all;all;2;2;1725.0;16190
81452;171530000;17153;17;75.0;all;some;2;1;663.3600297250673;16191
81454;171530000;17153;17;75.0;some;none;2;0;4077.44566275892;16191
81455;172000103;17200;17;75.0;all;none;2;0;3454.5;16192
81465;172000102;17200;17;75.0;all;all;1;3;2103.0;16194
81467;172000102;17200;17;75.0;all;all;1;2;1803.0;16194
81496;171530000;17153;17;75.0;none;all;0;6;2548.640298450114;16200
81499;172000102;17200;17;75.0;all;all;2;3;1533.0;16201
81527;171530000;17153;17;75.0;all;all;1;3;1879.7812336469003;16206
81550;172640101;17264;17;75.0;some;all;1;4;4618.5;16211
81554;172640101;17264;17;75.0;some;some;1;1;3415.5;16212
81563;171530000;17153;17;75.0;all;all;2;3;2425.732305827119;16214
81578;171530000;17153;17;75.0;some;none;1;0;2224.450501706671;16217
81605;171530000;17153;17;75.0;some;some;1;1;2980.207125629379;16222
81607;171530000;17153;17;75.0;some;all;1;2;2466.461275867925;16222
81608;171530000;17153;17;75.0;all;all;2;4;4462.08334211703;16223
81614;172640101;17264;17;75.0;all;none;2;0;2259.0;16224
81619;171530000;17153;17;75.0;all;none;2;0;1431.895524997361;16225
81625;171530000;17153;17;75.0;some;some;2;2;5726.800673362861;16226
81630;172640101;17264;17;75.0;all;all;1;1;1402.0;16227
81631;172640101;17264;17;75.0;all;all;1;3;2489.0;16227
81633;171530000;17153;17;75.0;some;some;3;2;6250.411412602303;16228
81646;171530000;17153;17;75.0;all;all;1;4;2845.889828289227;16230
81658;171530000;17153;17;75.0;some;some;2;2;3649.932561463274;16233
81664;172000101;17200;17;75.0;some;all;1;4;3394.5;16234
81667;171530000;17153;17;75.0;all;none;2;0;3966.7042053535233;16235
81687;172000101;17200;17;75.0;some;some;2;2;10457.5;16239
81690;172000102;17200;17;75.0;all;none;2;0;3082.5;16240
81694;172000102;17200;17;75.0;all;all;2;2;2433.0;16240
81700;171530000;17153;17;75.0;all;none;1;0;2871.5397694956264;16242
81710;172640102;17264;17;75.0;all;none;2;0;5545.5;16244
81722;171530000;17153;17;75.0;all;all;1;1;2384.290364290554;16246
81723;171530000;17153;17;75.0;all;none;1;0;3712.505435201639;16246
81731;171530000;17153;17;75.0;all;all;2;2;2078.0006026905357;16248
81734;172640101;17264;17;75.0;some;all;1;4;2043.0;16249
81737;172640101;17264;17;75.0;some;all;1;2;3438.0;16249
81740;171530000;17153;17;75.0;all;none;2;0;3288.186603929915;16250
81750;172000101;17200;17;75.0;all;all;2;2;7293.0;16252
81755;171530000;17153;17;75.0;some;all;1;2;2083.906124616532;16253
81772;171530000;17153;17;75.0;all;all;2;2;2852.7116619182;16256
81773;172640102;17264;17;75.0;some;some;1;1;4254.0;16257
81775;172640102;17264;17;75.0;some;some;1;1;3529.5;16257
81790;172000103;17200;17;75.0;all;none;1;0;1926.0;16260
81799;172000103;17200;17;75.0;all;all;1;1;2831.0;16262
81809;172000101;17200;17;75.0;some;all;1;2;1901.9;16264
81816;172000102;17200;17;75.0;all;all;1;4;2046.0;16265
81820;171530000;17153;17;75.0;all;none;2;0;3110.904743082221;16266
81829;172640101;17264;17;75.0;all;none;2;0;3070.5;16268
81851;172000101;17200;17;75.0;all;all;1;1;1620.0;16272
81852;172000101;17200;17;75.0;all;none;1;0;43.0;16272
81862;172000103;17200;17;75.0;all;all;2;2;4251.0;16275
81867;172000103;17200;17;75.0;all;none;2;0;3492.0;16276
81886;172640102;17264;17;75.0;all;none;2;0;5446.5;16280
81887;172640102;17264;17;75.0;all;none;2;0;3450.0;16280
81893;172000102;17200;17;75.0;all;all;1;2;4773.0;16281
81896;171530000;17153;17;75.0;all;all;1;2;2864.227444292547;16282
81899;171530000;17153;17;75.0;all;none;1;0;1230.248327722039;16282
81900;172000103;17200;17;75.0;all;none;1;0;1500.0;16283
81914;172640102;17264;17;75.0;some;all;1;2;3162.0;16285
81915;171530000;17153;17;75.0;all;all;2;1;2725.5996067021374;16286
81941;171530000;17153;17;75.0;some;some;3;1;6815.858952279348;16291
81974;172000102;17200;17;75.0;all;some;3;1;4500.0;16297
82015;172000103;17200;17;75.0;all;none;1;0;4078.0;16306
82017;172000103;17200;17;75.0;all;none;1;0;1532.0;16306
82043;172000103;17200;17;75.0;some;none;2;0;7332.0;16311
82059;172000101;17200;17;75.0;some;some;1;2;4964.400000000001;16315
82064;172000102;17200;17;75.0;some;some;2;1;3770.0;16316
82090;172000101;17200;17;75.0;all;none;2;0;4498.5;16321
82114;172640102;17264;17;75.0;all;all;1;1;2477.0;16326
82126;172640102;17264;17;75.0;some;all;1;2;2421.0;16328
82135;172000103;17200;17;75.0;some;none;2;0;3657.6;16330
82148;172000102;17200;17;75.0;all;none;2;0;7627.5;16333
82150;172000102;17200;17;75.0;all;none;2;0;3720.0;16333
82180;172000101;17200;17;75.0;all;none;1;0;2736.0;16339
82200;172640101;17264;17;75.0;all;all;2;1;2236.0;16343
82217;172000103;17200;17;75.0;all;none;3;0;3994.5;16346
82227;172000103;17200;17;75.0;some;none;1;0;3370.5;16348
82229;172000103;17200;17;75.0;some;none;2;0;7208.0;16349
82260;172000103;17200;17;75.0;all;all;2;4;4620.0;16355
82271;172640102;17264;17;75.0;all;all;1;2;4488.0;16357
82280;172000103;17200;17;75.0;all;all;2;2;3673.5;16359
82283;172640102;17264;17;75.0;some;some;3;1;3551.2;16360
82357;172000103;17200;17;75.0;some;none;1;0;4876.5;16375
82383;172000103;17200;17;75.0;all;all;2;2;6837.0;16381
82386;172000103;17200;17;75.0;all;all;2;5;4249.5;16381
82402;172000103;17200;17;75.0;all;some;2;1;1185.0;16384
82407;172000102;17200;17;75.0;all;none;1;0;1899.0;16386
82411;172640102;17264;17;75.0;some;some;2;2;8952.5;16387
82438;172640101;17264;17;75.0;none;all;0;1;1368.0;16392
82440;172640101;17264;17;75.0;none;none;0;0;2537.0;16392
82493;172000102;17200;17;75.0;all;none;1;0;2008.0;16403
82539;172640101;17264;17;75.0;some;none;2;0;12711.0;16413
82540;172640101;17264;17;75.0;some;none;2;0;81.0;16413
82553;172000101;17200;17;75.0;all;all;2;1;2797.0;16415
82567;172640101;17264;17;75.0;some;none;1;0;5193.0;16418
82583;172640102;17264;17;75.0;some;all;1;2;2505.0;16421
82592;172000101;17200;17;75.0;some;none;2;0;9487.5;16423
82613;172000101;17200;17;75.0;all;all;2;2;4267.5;16428
82637;172000101;17200;17;75.0;all;all;1;2;1857.0;16432
82649;172640102;17264;17;75.0;all;all;1;2;2791.0;16435
82671;172000102;17200;17;75.0;all;all;1;1;2527.0;16439
82672;172000102;17200;17;75.0;all;all;1;2;2041.0;16439
82721;172000102;17200;17;75.0;all;all;2;2;1812.0;16449
82772;172640101;17264;17;75.0;all;all;1;2;755.0;16459
82796;172000101;17200;17;75.0;some;some;2;2;11476.5;16464
82925;172640102;17264;17;75.0;none;none;0;0;2460.0;16490
82943;172000102;17200;17;75.0;all;all;2;2;3759.0;16494
82959;172000102;17200;17;75.0;all;none;1;0;3280.0;16497
82963;172640101;17264;17;75.0;all;none;2;0;3105.0;16498
82976;172000102;17200;17;75.0;some;all;2;4;3584.0;16501
82989;172000103;17200;17;75.0;all;all;1;1;2165.0;16503
83067;172000102;17200;17;75.0;all;none;1;0;3139.5;16520
83124;172640102;17264;17;75.0;all;all;1;1;1797.0;16531
83125;172640102;17264;17;75.0;all;all;1;2;1541.0;16531
83137;172000102;17200;17;75.0;all;none;2;0;2608.5;16534
83139;172000102;17200;17;75.0;all;some;2;1;1953.0;16534
83140;172000102;17200;17;75.0;all;all;2;2;4440.0;16534
83142;172000101;17200;17;75.0;all;all;1;1;2869.0;16535
83180;172640101;17264;17;75.0;some;none;2;0;4188.6;16542
83209;172000101;17200;17;75.0;all;all;1;2;2060.0;16548
83220;172640101;17264;17;75.0;all;all;2;2;3088.8;16551
83229;172000103;17200;17;75.0;some;some;2;2;3530.1000000000004;16553
83271;172000103;17200;17;75.0;all;all;2;2;5521.5;16561
83370;172000102;17200;17;75.0;all;all;2;3;4054.0;16582
83405;172640101;17264;17;75.0;all;all;2;2;3388.5;16589
83424;172640102;17264;17;75.0;all;none;2;0;52.5;16593
83427;172640102;17264;17;75.0;all;none;2;0;2623.5;16593
83428;172640102;17264;17;75.0;all;all;2;2;3900.0;16593
83498;172640101;17264;17;75.0;all;none;2;0;2481.0;16607
83519;172000103;17200;17;75.0;some;all;1;2;2515.5;16612
83523;172000103;17200;17;75.0;some;none;1;0;7078.5;16612
83541;172000101;17200;17;75.0;some;all;1;2;4668.0;16616
83554;172000101;17200;17;75.0;all;none;2;0;5338.0;16618
83592;172640101;17264;17;75.0;all;all;1;2;809.0;16626
83598;172000103;17200;17;75.0;all;all;2;4;2796.0;16627
83609;172000103;17200;17;75.0;all;all;2;2;2494.5;16630
83631;172640101;17264;17;75.0;some;some;2;1;3357.9;16634
83635;172640102;17264;17;75.0;all;all;1;1;2565.0;16635
83683;172000103;17200;17;75.0;all;all;1;1;1782.0;16645
83691;172000103;17200;17;75.0;some;all;1;2;3286.5;16646
83709;172640102;17264;17;75.0;all;none;1;0;1281.0;16650
83747;172000103;17200;17;75.0;some;all;1;5;258.0;16658
83748;172000103;17200;17;75.0;some;all;1;2;6049.5;16658
83752;172000103;17200;17;75.0;all;all;1;2;2087.0;16659
83770;172640102;17264;17;75.0;all;all;2;2;3082.5;16663
83775;172640101;17264;17;75.0;all;none;1;0;1051.0;16664
83784;172000102;17200;17;75.0;some;some;1;2;5462.5;16665
83787;172640102;17264;17;75.0;all;all;2;2;3898.5;16666
83816;172000103;17200;17;75.0;all;none;1;0;2428.0;16672
83819;172000103;17200;17;75.0;all;all;1;4;1983.0;16672
83826;172000103;17200;17;75.0;some;all;1;4;3801.0;16674
83828;172000103;17200;17;75.0;some;none;1;0;2706.0;16674
83851;172000101;17200;17;75.0;all;none;1;0;2349.0;16679
83882;172640101;17264;17;75.0;all;none;1;0;2509.0;16685
83928;172000103;17200;17;75.0;all;all;2;2;3786.0;16694
83929;172000103;17200;17;75.0;all;some;2;1;2658.0;16694
83935;172000103;17200;17;75.0;some;some;2;2;9147.6;16696
83963;172000102;17200;17;75.0;none;all;0;2;2259.0;16701
83970;172640102;17264;17;75.0;some;none;1;0;2052.0;16703
83971;172640102;17264;17;75.0;some;some;1;1;2703.0;16703
83992;172000102;17200;17;75.0;all;some;2;1;3487.5;16707
83994;172640102;17264;17;75.0;all;all;1;1;1914.0;16708
84001;172000103;17200;17;75.0;some;all;1;2;4585.5;16709
84028;172640101;17264;17;75.0;some;all;1;2;3027.0;16714
84031;172640101;17264;17;75.0;all;none;2;0;9312.0;16715
84060;172000101;17200;17;75.0;all;all;2;2;6465.0;16721
84062;172000101;17200;17;75.0;all;some;2;1;4863.0;16721
84120;172000102;17200;17;75.0;all;none;2;0;3105.0;16733
84126;172640102;17264;17;75.0;some;all;1;2;6097.5;16734
84169;172640102;17264;17;75.0;none;none;0;0;1809.0;16743
84225;172000103;17200;17;75.0;some;none;1;0;5827.5;16754
84227;172000101;17200;17;75.0;all;all;2;2;5373.0;16755
84237;172000103;17200;17;75.0;all;none;2;0;2701.5;16757
84256;172640101;17264;17;75.0;some;all;2;4;4687.2;16761
84275;172000103;17200;17;75.0;all;all;2;5;3124.5;16764
84288;172640101;17264;17;75.0;some;none;2;0;5076.0;16767
84338;172640101;17264;17;75.0;some;none;1;0;4335.0;16777
84347;172000102;17200;17;75.0;all;all;1;2;2241.0;16779
84391;172000103;17200;17;75.0;all;all;1;1;65.0;16788
84425;172640102;17264;17;75.0;all;all;2;6;3670.5;16795
84526;172640102;17264;17;75.0;all;all;2;2;4407.0;16815
84591;172000101;17200;17;75.0;some;some;1;1;2625.0;16828
84607;172000102;17200;17;75.0;some;none;1;0;9027.5;16831
84662;172000103;17200;17;75.0;all;some;2;2;7160.400000000001;16843
84701;172640102;17264;17;75.0;some;some;1;1;3085.5;16851
84706;172640101;17264;17;75.0;all;all;1;1;643.0;16852
84757;172000101;17200;17;75.0;all;all;1;2;1492.0;16862
84785;172640101;17264;17;75.0;all;all;2;5;3532.5;16868
84794;172640102;17264;17;75.0;all;all;1;1;2563.0;16870
84812;172640101;17264;17;75.0;some;all;1;5;3922.8;16873
84840;172640101;17264;17;75.0;some;some;2;1;3170.0;16879
84846;172000102;17200;17;75.0;some;some;2;2;4688.0;16880
84849;172000102;17200;17;75.0;all;all;2;5;5408.0;16880
84873;172000103;17200;17;75.0;all;none;1;0;3748.0;16885
84881;172640101;17264;17;75.0;some;some;1;2;3150.0;16887
84929;172000102;17200;17;75.0;none;none;0;0;2530.0;16897
84938;172640102;17264;17;75.0;some;none;2;0;4052.0;16898
84948;172000103;17200;17;75.0;all;none;1;0;352.0;16900
84955;172640101;17264;17;75.0;some;none;2;0;4097.1;16902
84971;172000103;17200;17;75.0;all;none;1;0;3553.0;16905
84978;172000102;17200;17;75.0;some;some;1;1;5887.2;16907
84981;172000102;17200;17;75.0;some;some;1;2;5882.4;16907
85028;172640101;17264;17;75.0;all;none;2;0;3906.0;16916
85104;172000102;17200;17;75.0;none;all;0;2;3462.0;16932
85117;172000102;17200;17;75.0;some;some;1;1;4737.5;16935
85137;172640102;17264;17;75.0;some;none;1;0;2806.5;16939
85148;172000103;17200;17;75.0;some;some;1;1;2086.5;16941
85156;172000102;17200;17;75.0;all;none;1;0;1923.0;16942
85239;172000102;17200;17;75.0;all;none;2;0;3345.0;16959
85253;172000102;17200;17;75.0;some;none;2;0;4179.6;16962
85278;172000102;17200;17;75.0;none;all;0;2;255.0;16967
85288;172000103;17200;17;75.0;some;none;2;0;4564.0;16969
85317;172640101;17264;17;75.0;some;some;2;2;4572.0;16975
85329;172000103;17200;17;75.0;all;all;1;1;2494.0;16977
85341;172640101;17264;17;75.0;all;all;1;4;4409.0;16980
85393;172640102;17264;17;75.0;some;none;3;0;6352.5;16991
85429;172640102;17264;17;75.0;some;some;2;1;4229.7;16998
85468;172640102;17264;17;75.0;all;all;1;1;2319.0;17006
85535;172000103;17200;17;75.0;some;none;1;0;5364.0;17019
85542;172000101;17200;17;75.0;all;none;2;0;2983.5;17020
85544;172000103;17200;17;75.0;some;some;1;1;1740.8000000000002;17021
85546;172000103;17200;17;75.0;some;none;1;0;4729.6;17021
85567;172000101;17200;17;75.0;none;none;0;0;1644.0;17025
85599;172640102;17264;17;75.0;none;all;0;1;2236.0;17032
85606;172000103;17200;17;75.0;all;all;1;2;2048.0;17033
85620;172000103;17200;17;75.0;some;some;2;2;869.4000000000001;17036
85639;172640102;17264;17;75.0;some;some;1;2;2959.2;17040
85671;172000102;17200;17;75.0;all;all;1;1;1382.0;17046
85709;172640102;17264;17;75.0;all;none;2;0;1855.5;17054
85738;172000103;17200;17;75.0;none;all;0;3;1393.0;17059
85746;172000103;17200;17;75.0;all;none;1;0;3155.0;17061
85768;172000102;17200;17;75.0;all;all;2;2;1710.0;17065
85783;172640101;17264;17;75.0;all;all;2;6;3963.0;17068
85805;172640102;17264;17;75.0;all;all;2;3;3094.5;17073
85807;172640102;17264;17;75.0;all;all;2;2;2880.0;17073
85808;172640102;17264;17;75.0;all;all;2;2;3279.0;17073
85811;172640102;17264;17;75.0;all;all;1;1;1849.0;17074
85815;172640102;17264;17;75.0;all;none;2;0;4056.0;17075
85852;172000103;17200;17;75.0;none;all;0;2;2575.5;17082
85859;172000102;17200;17;75.0;all;all;2;2;5121.0;17084
85876;172000103;17200;17;75.0;some;all;1;2;3529.5;17087
85918;172000102;17200;17;75.0;some;all;1;4;4731.0;17095
85927;172000101;17200;17;75.0;all;some;3;2;9822.0;17097
85943;172640102;17264;17;75.0;all;none;1;0;2139.0;17100
85960;172000102;17200;17;75.0;all;all;1;1;2316.0;17104
85963;172000102;17200;17;75.0;all;all;1;2;1891.0;17104
85987;172640101;17264;17;75.0;all;all;1;1;1478.0;17109
85996;172000102;17200;17;75.0;all;all;1;4;1.0;17111
86004;172000102;17200;17;75.0;all;all;1;1;3540.0;17113
86005;172000102;17200;17;75.0;all;all;1;1;1409.0;17113
86030;172000102;17200;17;75.0;all;all;2;4;5649.0;17118
86031;172000102;17200;17;75.0;all;all;2;2;4164.0;17118
86045;172000103;17200;17;75.0;some;none;1;0;7303.5;17121
86049;172640102;17264;17;75.0;all;none;1;0;2794.0;17122
86050;172640102;17264;17;75.0;all;all;1;1;4772.0;17122
86079;172000103;17200;17;75.0;all;some;3;2;7250.0;17128
86082;172000103;17200;17;75.0;all;some;3;1;5696.0;17128
86125;172000103;17200;17;75.0;all;all;1;1;1738.0;17137
86156;172000103;17200;17;75.0;none;none;0;0;2984.0;17143
86172;172640102;17264;17;75.0;all;all;2;5;5193.0;17146
86232;172640101;17264;17;75.0;none;all;0;1;2863.0;17159
