person_id,emissionClass,vTypeId
222215,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222216,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222223,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
222225,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
222227,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222228,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222229,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
22223,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
22224,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222275,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222276,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
222280,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222282,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222296,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222297,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
222301,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222302,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222304,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
222305,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
222310,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222311,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222312,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
222317,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222318,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
222340,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222350,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222353,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222354,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222364,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222372,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222373,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
222384,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222385,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
222386,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222411,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222412,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222433,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222434,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222458,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222477,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
222489,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222493,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222494,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222523,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
222524,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222525,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222529,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222530,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222542,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222543,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
222605,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
222607,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222691,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222692,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222693,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222697,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
222711,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222749,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222750,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222754,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
22277,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222780,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222781,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222832,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
222852,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222915,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
222916,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222928,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222937,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222938,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
222939,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
222940,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222970,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
222971,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
222972,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
222974,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
22299,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
22300,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
223001,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
223002,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
223015,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
223016,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223018,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223023,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223034,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223078,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
223079,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223080,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223129,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
223131,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223132,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223133,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223134,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223137,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223141,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223166,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223167,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223173,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
223174,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223175,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223177,HBEFA4/PC_PHEV_petrol_Euro-6ab_(P),vt_hbefa4_PC_PHEV_petrol_Euro_6ab_P
223277,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223278,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223293,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223294,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223295,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223313,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
223314,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223315,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223343,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223351,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223352,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
22336,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223385,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223386,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
223387,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223452,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223454,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
223455,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
223466,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223468,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223470,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
223471,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
223475,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
22351,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223516,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223517,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223520,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223521,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223522,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
223523,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223528,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223542,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223577,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223578,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223637,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223638,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223639,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
22367,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223675,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
22368,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223683,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
223684,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
22369,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
22370,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223711,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223712,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
223713,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
223714,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
223748,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
223830,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223831,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223832,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223833,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223841,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223851,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223877,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
2239,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223914,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
223915,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
223964,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223965,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223990,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
223991,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
223992,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
223993,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
223994,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
2240,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
224017,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224018,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224019,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224020,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
224028,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
22403,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224030,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224031,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
22404,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
22405,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224078,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224079,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224092,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224093,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
2241,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
224144,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224147,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224170,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224192,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
224193,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
2242,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224202,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224203,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224227,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224230,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224310,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224311,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224314,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224315,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224333,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224334,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
224335,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
22439,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224410,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224411,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224412,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224413,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224415,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
22442,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224473,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224474,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
224477,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224482,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224483,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224493,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
224494,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224495,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224496,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224497,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224498,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224499,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
224508,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224509,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224515,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
224519,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224527,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224528,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
224529,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224546,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224547,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224580,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224581,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224582,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224583,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
22466,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224733,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224734,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224741,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
224742,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224882,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224883,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224884,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224885,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
224905,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224917,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224918,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
224939,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224940,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
224962,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224964,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
224997,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
224998,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
225072,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225074,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225098,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
2251,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
225126,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
225128,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225143,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225166,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
225167,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225168,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
225169,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225170,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
225180,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
225181,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225182,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
225183,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
225184,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225185,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225186,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
225187,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225194,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225195,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225211,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225212,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
225245,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225246,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
225274,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
22535,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225380,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
2254,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
225406,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
225407,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225432,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
225433,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225503,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
225508,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225518,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
225519,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
225525,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225542,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225554,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
225598,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225611,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
225612,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
225644,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
