household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
43827;170720000;17072;17;75.0;some;none;1;0;391.4726739245952;8692
43897;170720000;17072;17;75.0;some;all;1;2;2536.1756574662777;8705
43901;170720000;17072;17;75.0;some;all;1;2;3549.4747840722002;8706
43908;170720000;17072;17;75.0;some;all;1;3;2403.97193101127;8708
43916;170720000;17072;17;75.0;none;all;0;2;2421.9562783895485;8709
43932;170720000;17072;17;75.0;all;all;1;4;1750.6761264246993;8712
43942;170720000;17072;17;75.0;all;all;1;4;3217.672458603699;8714
43968;170720000;17072;17;75.0;all;all;1;3;2230.8308999714072;8719
43972;173850103;17385;17;75.0;all;all;1;3;1552.0;8720
43989;170720000;17072;17;75.0;all;all;2;2;93.0849798627837;8723
44015;170720000;17072;17;75.0;all;none;2;0;2778.64960902817;8728
44021;170720000;17072;17;75.0;some;none;1;0;1940.8664997056876;8730
44025;170720000;17072;17;75.0;some;some;2;2;3976.5808822977;8731
44026;170720000;17072;17;75.0;some;none;2;0;3309.1530440426563;8731
44027;170720000;17072;17;75.0;some;some;2;1;6366.719680315962;8731
44039;173850103;17385;17;75.0;all;none;3;0;1350.0;8733
44041;170720000;17072;17;75.0;all;none;1;0;1798.5352168019233;8734
44054;170720000;17072;17;75.0;all;none;2;0;3864.10507285352;8736
44056;170720000;17072;17;75.0;some;some;1;1;2843.062093914828;8737
44058;170720000;17072;17;75.0;some;none;1;0;3257.3201560666703;8737
44063;173850103;17385;17;75.0;some;none;1;0;2253.0;8738
44082;170720000;17072;17;75.0;all;all;1;1;215.0891161336766;8742
44085;170720000;17072;17;75.0;all;all;1;1;2509.709204819086;8742
44092;170720000;17072;17;75.0;some;none;1;0;2064.2732583587544;8744
44106;170720000;17072;17;75.0;some;some;1;1;3421.734573440241;8747
44107;170720000;17072;17;75.0;some;some;1;1;2520.6054858534703;8747
44110;170720000;17072;17;75.0;some;none;1;0;2735.448606763987;8747
44151;170720000;17072;17;75.0;none;all;0;3;2648.2074941525248;8755
44157;173850102;17385;17;75.0;all;all;3;2;2880.0;8756
44164;170720000;17072;17;75.0;all;all;1;2;1764.0046064694016;8758
44168;170720000;17072;17;75.0;all;none;1;0;1645.2674324236798;8758
44184;173850103;17385;17;75.0;all;all;1;1;1153.0;8761
44187;173850103;17385;17;75.0;all;none;2;0;3388.5;8762
44188;173850103;17385;17;75.0;all;some;2;1;250.5;8762
44201;170720000;17072;17;75.0;all;all;1;1;2645.39189260302;8765
44207;170720000;17072;17;75.0;some;none;2;0;2900.936687680891;8766
44225;173850101;17385;17;75.0;all;all;1;2;2048.0;8769
44240;170720000;17072;17;75.0;none;all;0;2;3082.3496685770165;8772
44259;170720000;17072;17;75.0;all;all;3;4;2415.447356577787;8776
44260;170720000;17072;17;75.0;all;none;3;0;4269.443802184859;8776
44267;170720000;17072;17;75.0;some;none;1;0;3337.64003617822;8778
44269;170720000;17072;17;75.0;some;all;1;2;2728.1839665521493;8778
44278;170720000;17072;17;75.0;some;some;3;1;5048.635894465456;8780
44300;170720000;17072;17;75.0;all;none;2;0;2192.0190486908773;8784
44318;173850101;17385;17;75.0;all;all;1;1;2028.0;8788
44330;170720000;17072;17;75.0;all;all;2;2;4006.858468714667;8790
44332;170720000;17072;17;75.0;all;some;3;1;4534.7276087337605;8791
44336;173850103;17385;17;75.0;all;none;1;0;2125.0;8792
44343;170720000;17072;17;75.0;all;none;1;0;1480.697125283022;8793
44353;170730000;17073;17;75.0;some;all;1;2;3257.3558536184796;8795
44371;170730000;17073;17;75.0;all;some;2;1;2567.825405867589;8799
44372;170730000;17073;17;75.0;all;none;2;0;2654.745375621767;8799
44373;170730000;17073;17;75.0;all;some;2;1;2945.1016419566695;8799
44378;170730000;17073;17;75.0;some;none;2;0;2850.2385643335206;8800
44419;173850103;17385;17;75.0;some;some;1;2;971.5999999999999;8809
44425;170730000;17073;17;75.0;some;none;1;0;3831.569790105595;8810
44427;170730000;17073;17;75.0;some;none;1;0;2370.0631312311825;8810
44431;170730000;17073;17;75.0;all;none;1;0;1764.804119515976;8811
44435;170730000;17073;17;75.0;all;all;2;1;1605.1339725320393;8812
44451;173850103;17385;17;75.0;all;none;2;0;790.5;8815
44453;173850103;17385;17;75.0;all;all;2;3;3082.5;8815
44466;170730000;17073;17;75.0;none;all;0;2;1684.6429565718597;8818
44477;170730000;17073;17;75.0;some;some;2;2;4793.500652019378;8820
44487;170730000;17073;17;75.0;all;all;1;2;1695.3998653022595;8822
44496;170730000;17073;17;75.0;none;none;0;0;1643.5012803696109;8824
44522;170730000;17073;17;75.0;all;all;1;1;1943.5057975958835;8829
44530;173850103;17385;17;75.0;some;none;2;0;8292.9;8831
44534;173850103;17385;17;75.0;some;some;2;2;2818.2000000000003;8831
44537;173850102;17385;17;75.0;all;none;2;0;3039.0;8832
44547;170730000;17073;17;75.0;some;none;1;0;4081.7340497706523;8834
44548;170730000;17073;17;75.0;some;some;1;1;5491.455738314872;8834
44556;170730000;17073;17;75.0;some;none;1;0;2055.60990955767;8836
44558;170730000;17073;17;75.0;some;some;1;2;4025.194315232127;8836
44571;170730000;17073;17;75.0;some;all;1;3;1839.9616492459568;8839
44575;170730000;17073;17;75.0;all;none;1;0;1963.3724260020974;8840
44594;173850103;17385;17;75.0;all;none;3;0;1314.0;8843
44614;170730000;17073;17;75.0;all;all;1;1;2046.2483308906567;8847
44635;170730000;17073;17;75.0;all;some;2;2;2792.946783281198;8852
44642;170730000;17073;17;75.0;some;some;2;2;2523.7819238733564;8853
44645;170730000;17073;17;75.0;all;none;2;0;3231.136250437946;8854
44653;170730000;17073;17;75.0;some;all;1;2;2099.094801528776;8855
44663;170730000;17073;17;75.0;some;some;2;1;5076.85434639407;8857
44666;170730000;17073;17;75.0;some;none;2;0;6143.68188263663;8858
44669;173850103;17385;17;75.0;all;all;2;2;3712.5;8859
44680;170730000;17073;17;75.0;none;all;0;2;2179.8405436821376;8861
44719;170730000;17073;17;75.0;some;all;1;2;2324.5253404814603;8868
44723;173850101;17385;17;75.0;some;some;2;2;9655.0;8869
44735;170730000;17073;17;75.0;all;none;2;0;3298.575511005573;8872
44752;173850101;17385;17;75.0;all;some;2;1;2371.5;8875
44758;170730000;17073;17;75.0;some;all;1;2;2586.612337257749;8876
44783;170730000;17073;17;75.0;some;some;1;1;4701.651119069234;8881
44789;170730000;17073;17;75.0;all;none;2;0;2890.1627541143307;8882
44795;170730000;17073;17;75.0;some;some;2;2;6859.331521356659;8884
44813;170730000;17073;17;75.0;all;all;1;1;1887.1682749014574;8887
44826;170730000;17073;17;75.0;all;none;2;0;3592.644067867109;8890
44828;170730000;17073;17;75.0;all;all;2;2;499.4790437025066;8890
44831;170730000;17073;17;75.0;all;none;1;0;2267.401454039863;8891
44838;170730000;17073;17;75.0;some;some;1;1;2797.585707297145;8892
44857;170730000;17073;17;75.0;none;all;0;2;2682.626095164408;8896
44872;170730000;17073;17;75.0;all;all;1;2;1938.6111323240311;8898
44884;173850102;17385;17;75.0;all;all;1;2;1741.0;8901
44885;173850102;17385;17;75.0;all;none;1;0;96.0;8901
44899;173850102;17385;17;75.0;all;all;1;1;3278.0;8904
44926;170730000;17073;17;75.0;all;some;2;1;2255.9940241970967;8909
44935;170730000;17073;17;75.0;all;all;2;2;2664.699766648483;8911
44940;173850101;17385;17;75.0;all;none;1;0;1706.0;8912
44943;173850101;17385;17;75.0;all;none;1;0;1790.0;8912
44947;170730000;17073;17;75.0;all;all;2;2;4197.842486739077;8913
44949;170730000;17073;17;75.0;all;all;1;3;920.5212559646266;8914
44958;173850101;17385;17;75.0;all;none;2;0;360.0;8915
44960;170730000;17073;17;75.0;all;all;2;3;2834.543163700395;8916
44969;170730000;17073;17;75.0;none;all;0;2;2846.1605095199093;8917
44970;170730000;17073;17;75.0;all;none;1;0;2431.03069214765;8918
44974;170730000;17073;17;75.0;all;none;1;0;2061.4830723553005;8918
44981;170730000;17073;17;75.0;all;none;1;0;2624.794634143126;8920
44992;170730000;17073;17;75.0;some;all;2;6;3085.7167257944698;8922
44999;170730000;17073;17;75.0;some;some;1;2;1610.9246511612057;8923
45015;173850101;17385;17;75.0;all;all;1;1;1700.0;8926
45016;170730000;17073;17;75.0;all;none;2;0;2946.229486381515;8927
45023;170730000;17073;17;75.0;all;some;2;1;4171.594521379363;8928
45034;170730000;17073;17;75.0;none;all;0;5;3698.142942462506;8930
45044;170730000;17073;17;75.0;some;all;1;2;1927.9017877758506;8932
45046;170730000;17073;17;75.0;some;all;1;4;2372.5273422296227;8933
45061;170730000;17073;17;75.0;all;all;1;1;1870.883361965331;8935
45068;170730000;17073;17;75.0;some;all;1;2;2190.0295193657066;8937
45093;170730000;17073;17;75.0;all;some;2;1;2103.0031471366897;8942
45097;170730000;17073;17;75.0;all;none;2;0;2600.479012447882;8942
45099;170740000;17074;17;75.0;some;some;2;1;3554.2317704200204;8943
45130;170740000;17074;17;75.0;some;none;2;0;3482.2898822864927;8949
45139;170740000;17074;17;75.0;all;none;3;0;2395.911335316112;8951
45140;170740000;17074;17;75.0;all;none;3;0;2328.8011655035234;8951
45160;173850102;17385;17;75.0;all;all;1;2;1612.0;8955
45167;170740000;17074;17;75.0;all;all;1;1;1587.4217223005114;8956
45177;170740000;17074;17;75.0;some;none;1;0;5718.067424626148;8958
45178;170740000;17074;17;75.0;some;none;1;0;5097.463283060316;8958
45187;170740000;17074;17;75.0;all;all;2;1;1914.8964667306063;8960
45191;170740000;17074;17;75.0;all;all;2;2;4400.4665440548515;8961
45210;170740000;17074;17;75.0;all;none;2;0;2181.4460297609403;8965
45215;170740000;17074;17;75.0;none;all;0;6;1380.7717098182297;8966
45227;170740000;17074;17;75.0;all;all;2;6;2800.5426708767286;8968
45228;170740000;17074;17;75.0;all;all;2;2;4577.041316094439;8968
45229;170740000;17074;17;75.0;all;none;2;0;3742.3662302127423;8968
45257;170740000;17074;17;75.0;all;all;1;2;1152.5232494092554;8974
45262;170740000;17074;17;75.0;all;none;2;0;2282.977342443679;8975
45268;173850102;17385;17;75.0;all;none;2;0;4642.5;8976
45271;173850102;17385;17;75.0;all;none;2;0;4414.5;8976
45282;170740000;17074;17;75.0;all;none;2;0;3077.8542255950974;8979
45290;173850103;17385;17;75.0;all;none;2;0;1765.5;8980
45291;173850103;17385;17;75.0;all;all;2;2;3067.5;8980
45306;170740000;17074;17;75.0;some;some;2;2;4315.762075918945;8983
45308;170740000;17074;17;75.0;all;none;1;0;1336.3774319912975;8984
45312;170740000;17074;17;75.0;all;none;1;0;1491.7372811596467;8984
45324;170740000;17074;17;75.0;all;all;1;2;1734.281296328698;8987
45336;173850102;17385;17;75.0;all;some;3;2;3142.0;8989
45338;173850103;17385;17;75.0;some;some;1;2;3832.2000000000003;8990
45340;173850103;17385;17;75.0;some;some;1;2;2826.0;8990
45346;170740000;17074;17;75.0;all;all;2;5;2589.9749917010886;8991
45355;170740000;17074;17;75.0;some;some;2;1;4288.0277753709015;8993
45375;170740000;17074;17;75.0;some;some;1;2;686.5442207659337;8997
45383;170740000;17074;17;75.0;all;all;1;1;1268.4239213295614;8999
45400;170740000;17074;17;75.0;all;all;2;2;237.55803282809546;9002
45403;170740000;17074;17;75.0;all;none;2;0;2760.662368467629;9002
45416;173850102;17385;17;75.0;all;some;3;2;5004.0;9005
45418;173850102;17385;17;75.0;all;none;3;0;2514.0;9005
45429;170740000;17074;17;75.0;all;none;1;0;2440.4869389041664;9008
45435;173850103;17385;17;75.0;all;some;1;1;571.5;9009
45456;170740000;17074;17;75.0;some;some;2;2;1144.8039862262629;9013
45461;170740000;17074;17;75.0;all;all;1;2;96.40604341660517;9014
45471;173850103;17385;17;75.0;some;none;1;0;2554.5;9016
45499;170740000;17074;17;75.0;some;all;1;2;2056.0394276836028;9022
45523;170740000;17074;17;75.0;none;none;0;0;2749.4394169795146;9026
45539;170740000;17074;17;75.0;all;all;2;3;3748.76725131681;9029
45540;170740000;17074;17;75.0;all;none;2;0;2580.762183413617;9030
45545;170740000;17074;17;75.0;all;all;2;4;4571.217011601036;9030
45548;170740000;17074;17;75.0;all;none;1;0;2282.1015325467715;9031
45560;173850101;17385;17;75.0;some;all;1;4;2716.5;9033
45595;173850103;17385;17;75.0;some;some;1;1;3772.5;9040
45611;173850102;17385;17;75.0;all;some;2;1;124.5;9044
45618;170740000;17074;17;75.0;all;some;2;1;4013.7042575023897;9045
45642;170740000;17074;17;75.0;some;none;2;0;5360.085262515022;9050
45644;170740000;17074;17;75.0;some;some;2;1;4190.576239598535;9050
45645;170740000;17074;17;75.0;all;some;2;2;4756.816475100335;9050
45647;173850101;17385;17;75.0;some;some;2;2;16.0;9051
45679;170740000;17074;17;75.0;some;all;1;2;4448.987913245895;9057
45681;170740000;17074;17;75.0;some;none;1;0;3331.11035539349;9057
45694;170740000;17074;17;75.0;all;all;1;2;1942.6231639803063;9060
45719;170740000;17074;17;75.0;all;none;1;0;1132.496568578536;9065
45756;170740000;17074;17;75.0;all;none;2;0;2098.642954204219;9072
45778;170740000;17074;17;75.0;all;all;2;2;2929.4727532473735;9076
45789;170740000;17074;17;75.0;all;none;2;0;1683.2719888896845;9079
45795;170740000;17074;17;75.0;some;all;1;2;2660.6256539744945;9080
45799;170740000;17074;17;75.0;some;some;1;1;4405.518701404645;9081
45802;170740000;17074;17;75.0;some;none;1;0;4058.4001119209906;9081
45806;170740000;17074;17;75.0;all;all;2;2;3245.6352321174363;9082
45814;170740000;17074;17;75.0;all;all;1;1;1792.66436357719;9084
45818;170740000;17074;17;75.0;all;all;1;2;3033.509431782891;9084
45823;173850101;17385;17;75.0;some;some;1;1;2877.0;9085
45836;173850103;17385;17;75.0;all;none;2;0;2982.0;9088
45839;173850103;17385;17;75.0;all;all;2;2;3052.5;9088
45847;170740000;17074;17;75.0;all;some;1;1;2803.57717060127;9090
45858;170740000;17074;17;75.0;some;none;2;0;6068.791584921043;9092
45859;170740000;17074;17;75.0;some;none;2;0;33.66808561767691;9092
45867;170740000;17074;17;75.0;some;all;1;2;3514.552506609;9094
45873;173850101;17385;17;75.0;some;none;2;0;3573.0;9095
45874;173850101;17385;17;75.0;some;none;2;0;2487.6;9095
45904;170740000;17074;17;75.0;some;none;1;0;4038.1563976503107;9101
45909;173850103;17385;17;75.0;all;all;1;1;2755.0;9102
45925;170740000;17074;17;75.0;all;none;2;0;3389.4308553165192;9105
45932;170740000;17074;17;75.0;some;all;1;2;2559.659080239128;9107
45933;170740000;17074;17;75.0;some;all;1;3;3115.637792395996;9107
45950;170740000;17074;17;75.0;some;none;1;0;2705.3736094700616;9110
45951;170740000;17074;17;75.0;some;none;1;0;2126.583435599386;9110
45954;170740000;17074;17;75.0;some;some;2;2;4300.787585895757;9111
45955;170740000;17074;17;75.0;some;none;2;0;3733.1089839733977;9111
45961;173850103;17385;17;75.0;all;all;1;2;2459.0;9112
45970;173850103;17385;17;75.0;none;all;0;2;1298.0;9114
45979;170740000;17074;17;75.0;some;all;1;2;3209.17762424643;9116
45980;170750000;17075;17;75.0;all;all;1;5;4803.587443240427;9116
45986;170750000;17075;17;75.0;all;none;1;0;1720.5238070170035;9117
45994;170750000;17075;17;75.0;all;none;1;0;2060.495754673733;9119
46009;170750000;17075;17;75.0;all;none;1;0;139.35314012005102;9121
46011;170750000;17075;17;75.0;all;none;2;0;4236.616762539381;9122
46018;170750000;17075;17;75.0;none;all;0;4;1392.5364628113937;9123
46019;170750000;17075;17;75.0;none;all;0;2;2532.8128781223913;9123
46020;170750000;17075;17;75.0;none;all;0;2;1634.6683074286032;9123
46027;170750000;17075;17;75.0;some;some;2;3;3599.0793200166436;9125
46044;170750000;17075;17;75.0;all;all;2;2;1532.7925267447395;9128
46051;170750000;17075;17;75.0;all;all;1;3;2575.3567555581794;9129
46052;170750000;17075;17;75.0;all;all;1;1;3257.0592006519337;9129
46054;173850101;17385;17;75.0;all;all;1;1;1635.0;9130
46061;170750000;17075;17;75.0;some;some;1;1;2293.102493968312;9131
46070;170750000;17075;17;75.0;some;all;1;2;3910.4775292512836;9133
46101;170750000;17075;17;75.0;all;all;1;2;1754.3106075650646;9139
46104;173850102;17385;17;75.0;all;all;1;2;1442.0;9140
46112;170750000;17075;17;75.0;all;none;1;0;2349.0014277047776;9141
46154;173850102;17385;17;75.0;none;all;0;2;448.0;9149
46155;173850102;17385;17;75.0;none;all;0;2;2741.0;9149
46180;170750000;17075;17;75.0;all;all;2;2;2493.671405833937;9154
46193;173850103;17385;17;75.0;some;some;2;2;1658.3999999999999;9157
46205;170750000;17075;17;75.0;some;all;1;4;3713.588970246317;9160
46206;170750000;17075;17;75.0;all;all;1;4;4006.598765521401;9160
46208;170750000;17075;17;75.0;some;all;1;2;3615.8604921212805;9160
46212;170750000;17075;17;75.0;all;all;1;1;381.89025127595494;9161
46213;170750000;17075;17;75.0;all;all;1;1;1835.3003438254223;9161
46241;170750000;17075;17;75.0;all;all;1;2;2086.605320256126;9167
46248;170750000;17075;17;75.0;all;none;1;0;1567.062913275102;9168
46264;170750000;17075;17;75.0;some;some;1;2;3009.1601723500976;9171
46266;173850102;17385;17;75.0;all;none;2;0;2863.5;9172
46267;173850102;17385;17;75.0;all;all;2;5;2323.5;9172
46274;170750000;17075;17;75.0;all;none;1;0;1696.6523887875212;9173
46275;170750000;17075;17;75.0;all;all;1;2;1832.4941042424211;9174
46286;170750000;17075;17;75.0;some;some;2;2;3352.0485945052924;9176
46296;173850103;17385;17;75.0;none;none;0;0;2651.0;9178
46299;173850103;17385;17;75.0;none;all;0;4;1197.0;9178
46337;170750000;17075;17;75.0;all;all;1;4;2003.2955621552255;9185
46348;170750000;17075;17;75.0;none;all;0;6;2982.042812286195;9187
46366;170750000;17075;17;75.0;some;all;1;4;3338.4739226845923;9191
46372;170750000;17075;17;75.0;all;all;1;3;1390.8287461748644;9192
46379;170750000;17075;17;75.0;some;all;1;2;1763.3428972055785;9193
46385;170750000;17075;17;75.0;all;none;1;0;2158.529894074288;9195
46389;170750000;17075;17;75.0;all;none;1;0;1246.0786116600125;9195
46396;170750000;17075;17;75.0;some;some;1;1;2406.5265582731995;9197
46410;170750000;17075;17;75.0;all;none;1;0;1251.1482448859529;9199
46417;173850102;17385;17;75.0;none;all;0;1;1179.0;9201
46431;170750000;17075;17;75.0;none;none;0;0;4212.476699107008;9204
46435;170750000;17075;17;75.0;none;all;0;3;2419.116048425458;9204
46441;170750000;17075;17;75.0;all;none;1;0;1695.5642979733236;9206
46449;170750000;17075;17;75.0;some;some;3;2;4745.330906270404;9207
46450;170750000;17075;17;75.0;some;some;3;1;7656.486712314252;9207
46452;170750000;17075;17;75.0;all;none;2;0;1583.3704400601573;9208
46459;173850101;17385;17;75.0;none;none;0;0;2169.0;9209
46479;170750000;17075;17;75.0;some;some;1;2;5782.226192174575;9213
46481;170750000;17075;17;75.0;some;none;1;0;5878.662233997863;9213
46496;170750000;17075;17;75.0;some;some;1;1;1643.157616704555;9216
46517;170750000;17075;17;75.0;all;all;2;2;2785.6046279796146;9220
46531;170750000;17075;17;75.0;all;none;1;0;1975.8258311395232;9223
46546;170750000;17075;17;75.0;all;all;1;2;2792.6806805733117;9226
46549;170750000;17075;17;75.0;all;all;2;2;3458.8108732927058;9227
46563;170750000;17075;17;75.0;all;all;1;3;1441.9901614591308;9229
46586;173850101;17385;17;75.0;all;all;1;2;2800.0;9234
46587;173850101;17385;17;75.0;all;all;1;2;2161.0;9234
46595;173850101;17385;17;75.0;all;all;1;2;2251.0;9235
46600;170750000;17075;17;75.0;all;none;1;0;1982.3125687419183;9236
46604;170750000;17075;17;75.0;all;all;1;3;2104.9043601219137;9237
46605;170750000;17075;17;75.0;all;all;1;2;2124.791715536859;9237
46617;173850101;17385;17;75.0;all;some;1;1;2169.0;9240
46620;173850101;17385;17;75.0;some;none;1;0;724.5;9240
46623;170750000;17075;17;75.0;all;none;1;0;1470.9539559703835;9241
46639;170750000;17075;17;75.0;none;all;0;2;3021.7438624064353;9244
46644;170750000;17075;17;75.0;none;none;0;0;1423.5215614924018;9245
46646;170750000;17075;17;75.0;all;all;2;2;1881.4312586947376;9246
46651;173850101;17385;17;75.0;none;all;0;1;1623.0;9247
46652;173850101;17385;17;75.0;none;all;0;2;1142.0;9247
46682;170750000;17075;17;75.0;all;some;2;1;2316.461345478927;9253
46703;170750000;17075;17;75.0;all;all;2;2;3589.5877209945866;9257
46707;170750000;17075;17;75.0;all;all;2;2;5138.38298734572;9257
46734;173850101;17385;17;75.0;all;some;2;1;1342.5;9263
46740;170750000;17075;17;75.0;all;none;2;0;1006.7915068141463;9264
46755;170750000;17075;17;75.0;some;all;1;2;3874.42315438107;9267
46766;170750000;17075;17;75.0;all;some;2;2;4186.200178819755;9269
46770;173850101;17385;17;75.0;all;none;2;0;1649.0;9270
46777;173850102;17385;17;75.0;all;all;1;3;3472.5;9271
46784;170750000;17075;17;75.0;all;all;1;2;1894.0940194875006;9273
46788;170750000;17075;17;75.0;all;none;1;0;1911.5739315582557;9273
46794;170750000;17075;17;75.0;all;all;1;2;2871.848416814266;9275
46801;173850101;17385;17;75.0;some;some;2;2;6501.6;9276
46808;173850103;17385;17;75.0;some;none;1;0;4276.5;9277
46809;173850103;17385;17;75.0;all;none;2;0;2649.0;9278
46813;173850103;17385;17;75.0;all;all;2;2;1971.0;9278
46822;170750000;17075;17;75.0;some;all;1;2;5032.525255727059;9280
46828;170750000;17075;17;75.0;all;all;2;2;1695.098989092799;9281
46829;170750000;17075;17;75.0;all;all;2;5;2007.2673525720256;9281
46834;173850102;17385;17;75.0;some;some;1;2;5340.599999999999;9282
46841;170750000;17075;17;75.0;none;all;0;6;1603.5443022054149;9284
46847;170750000;17075;17;75.0;none;none;0;0;4858.788405601508;9285
46851;170750000;17075;17;75.0;all;all;1;1;1492.1112453917988;9286
